#Lon Lat Depth mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position Y_position ID Mechanism_type
289.37 -19.99 65.1 -7.832 0.459 7.372 -0.121 -0.133 -5.206 23 289.37 -19.99 B082890D N
153.41 -5.38 77.5 3.699 4.061 -7.76 -2.702 -3.542 0.122 23 153.41 -5.38 B082990A R-SS
312.15 15.99 15.0 -4.41 4.85 -0.439 0 0 1.033 24 312.15 15.99 B083090A N
140.4 12.35 15.0 -1.04 0.799 0.241 -0.252 -0.648 0.765 24 140.4 12.35 B083090B N-SS
277.47 6.42 15.0 0.164 -0.279 0.115 0.513 -0.432 1.824 24 277.47 6.42 B083090C SS
140.67 12.01 15.0 -1.701 0.717 0.984 0.813 1.192 0.806 24 140.67 12.01 B083190A N
279.42 -0.15 21.2 1.878 0.119 -1.997 0.369 -1.62 -0.296 25 279.42 -0.15 C090290A R
269.63 -40.86 15.0 -1.456 -0.258 1.715 0.623 1.025 -1.577 24 269.63 -40.86 B090290B N-SS
148.35 -3.44 15.0 0.316 3.409 -3.724 -0.149 0.885 3.979 24 148.35 -3.44 B090290C SS
147.97 -2.96 15.0 0 0.5885 -0.5885 -0.115 0.2317 0.8364 25 147.97 -2.96 B090290D SS
148.45 -2.38 15.0 1.008 -0.643 -0.364 -1.566 0.128 0.761 24 148.45 -2.38 B090390A R
70.45 36.38 208.2 3.319 -3.553 0.235 8.128 -1.994 1.542 23 70.45 36.38 B090390B R
29.42 -0.12 15.0 -0.081 -1.072 1.153 0.07 -0.299 0.116 24 29.42 -0.12 B090490A SS
152.68 -4.45 15.0 0.7652 -0.7776 0.0123 0.6799 0.2446 -0.3193 24 152.68 -4.45 B090490B R
284.42 19.86 15.0 2.373 -0.699 -1.675 -2.611 -6.317 2.286 23 284.42 19.86 B090490C R
186.09 51.92 33.0 3.293 -2.726 -0.567 4.477 2.3 -3.602 23 186.09 51.92 B090490D R
145.93 -6.33 170.1 -2.826 -1.331 4.157 -4.547 4.074 -1.601 23 145.93 -6.33 B090490E N
291.34 -30.92 118.4 -4.189 1.276 2.913 -0.153 -0.083 2.503 24 291.34 -30.92 B090490F N
126.9 8.87 50.8 4.527 0.066 -4.593 -0.108 1.061 -1.663 24 126.9 8.87 B090590A R
31.56 5.1 15.0 -1.276 1.857 -0.582 1.088 -1.131 0.686 24 31.56 5.1 B090790A N-SS
180.98 -30.88 51.2 5.455 0.415 -5.869 -2.813 4.476 -5.652 23 180.98 -30.88 B090790B R-SS
293.26 -24.29 191.4 -0.787 -0.66 1.447 0.202 -0.816 -0.015 24 293.26 -24.29 B090790C N-SS
124.71 -1.02 56.7 1.215 0.236 -1.451 0.275 0.351 0.077 24 124.71 -1.02 B090790D R
156.06 -7.98 15.0 1.771 -1.246 -0.525 1.546 -0.975 0.963 24 156.06 -7.98 B090890A R
182.81 -24.31 133.4 -2.802 -0.458 3.26 -0.683 -3.269 -0.856 24 182.81 -24.31 B090890B N
66.23 27.55 15.0 0.594 -1.381 0.787 0.313 -0.351 -1.741 24 66.23 27.55 B090890C SS
186.04 -20.39 21.2 0.8712 0.1171 -0.9883 0.2554 0.7297 -0.3211 25 186.04 -20.39 B090890D R
325.57 56.4 15.0 -1.445 0.048 1.396 0.296 0.518 0.139 24 325.57 56.4 B090990A N
139.26 27.34 531.2 -1.333 1.636 -0.303 0.075 -0.612 0.363 24 139.26 27.34 B090990B N-SS
152.03 -4.76 38.4 1.047 -0.896 -0.151 0.692 -0.119 -0.287 25 152.03 -4.76 B090990C R
123.17 1.46 41.5 2.62 -2.402 -0.218 -3.216 0.327 0.07 24 123.17 1.46 B090990D R
155.65 46.63 37.7 4.63 2.537 -7.166 -3.097 -6.841 -2.69 23 155.65 46.63 B091090A R
181.38 52.36 142.1 -0.994 -3.786 4.779 3.865 -2.972 1.841 23 181.38 52.36 B091090B SS-N
120.42 22.24 39.4 3.887 -0.049 -3.838 -2.024 -3.251 -0.03 24 120.42 22.24 B091190A R
98.01 -0.86 15.0 3.165 -3.466 0.301 6.402 -0.95 3.184 23 98.01 -0.86 B091290A R
126.39 6.62 58.7 0.426 0.229 -0.655 -0.147 1.226 -0.221 24 126.39 6.62 B091290B R
59.11 14.53 15.0 -1.389 1.295 0.094 -1.154 0.115 0.094 24 59.11 14.53 B091290C N
294.71 -60.47 15.0 0.566 2.217 -2.783 -1.71 -0.522 5.241 24 294.71 -60.47 B091290D SS
141.04 33.43 35.8 1.366 -0.175 -1.191 -0.408 -0.721 -0.525 24 141.04 33.43 B091390A R
195.98 51.86 21.8 -0.914 2.201 -1.287 0.756 -0.146 2.159 24 195.98 51.86 B091490A SS
337.62 -61.38 15.0 -0.636 0.5573 0.0787 0.8246 0.343 0.5484 25 337.62 -61.38 B091490B N
51.06 13.66 15.0 -0.044 1.609 -1.565 0 0 1.181 24 51.06 13.66 B091490C SS
133.8 -4.98 15.0 -5.938 0.376 5.563 -3.189 5.027 2.259 23 133.8 -4.98 B091590A N-SS
342.65 64.48 15.0 3.066 -1.897 -1.169 1.212 0.664 0.012 24 342.65 64.48 B091590B R
146.75 -6.01 99.6 -0.594 1.15 -0.556 -0.48 -0.587 -1.976 24 146.75 -6.01 B091690A SS-N
103.83 -6.39 53.6 -3.505 4.9 -1.395 1.255 -4.19 -1.856 24 103.83 -6.39 B091790A N-SS
159.16 -53.22 18.5 -0.4 3.909 -3.508 1.153 -0.052 2.225 25 159.16 -53.22 C091790B SS
177.85 51.76 43.2 0.814 -1.958 1.144 4.245 -0.887 -0.81 24 177.85 51.76 B091890A R
232.56 42.08 15.0 -9.219 -0.655 9.874 0 0 1.042 23 232.56 42.08 B092090A N
166.09 -13.06 15.0 1.809 0.058 -1.866 0.85 -2.092 0.297 24 166.09 -13.06 B092190A R
161.08 -10.38 97.2 -0.2643 -0.1109 0.3752 -0.6725 -0.0282 0.9992 24 161.08 -10.38 B092190B SS-N
119.06 15.17 15.0 0.921 0.245 -1.166 -1.156 -2.929 0.021 24 119.06 15.17 B092290A R
186.45 -14.89 15.0 0.832 2.988 -3.819 1.73 7.794 4.586 24 186.45 -14.89 B092390A R-SS
167.59 -17.75 15.0 1.852 0.137 -1.989 0.946 -3.16 0.137 25 167.59 -17.75 C092390B R
138.34 33.19 16.9 0.493 -6.931 6.438 -0.489 0.19 -2.285 25 138.34 33.19 C092390C SS
167.62 -17.66 15.0 4.794 0.958 -5.753 1.682 -6.051 0.133 24 167.62 -17.66 B092490A R
102.56 -4.23 54.2 3.145 -2.491 -0.655 2.942 -0.855 0.569 23 102.56 -4.23 B092690A R
60.51 29.06 15.0 -0.246 0.994 -0.748 0 0 2.804 24 60.51 29.06 B092690B SS
259.59 -36.38 15.0 -0.334 -0.549 0.882 -0.064 -0.421 -3.168 24 259.59 -36.38 B092690C SS
26.88 -27.92 28.3 -2.798 -1.152 3.949 -0.7 0.366 -0.816 23 26.88 -27.92 B092690D N
176.18 52.19 15.0 0.3061 -0.2002 -0.1059 0.7293 0.679 -0.1184 24 176.18 52.19 B092790A R
84.82 -41.29 15.0 -0.781 6.94 -6.159 0 0 0.549 23 84.82 -41.29 B092890A SS
166.84 -13.47 185.3 1.175 -0.056 -1.12 0.142 -0.324 0.018 26 166.84 -13.47 C092890B R
77.85 -33.36 15.0 -0.078 -8.352 8.429 0 0 -0.298 23 77.85 -33.36 B092990A SS
145.78 13.02 15.0 1.018 -0.288 -0.731 0.337 0.931 -0.684 24 145.78 13.02 B092990B R
145.75 13.14 15.0 1.838 -0.186 -1.652 0.251 2.007 -1.033 24 145.75 13.14 B093090A R
145.79 13.12 15.0 1.161 -0.299 -0.862 0.358 1.564 -0.711 24 145.79 13.12 B093090B R
232.38 41.85 15.0 -3.392 0.418 2.975 0.247 -1.193 0.326 23 232.38 41.85 B093090C N
125.02 24.15 20.7 0.896 -0.412 -0.484 0.83 1.208 -0.81 25 125.02 24.15 B093090D R
167.71 -17.39 15.0 0.889 0.0168 -0.9058 -0.0132 -0.6572 0.1289 24 167.71 -17.39 B100290A R
167.71 -17.37 15.0 4.911 -0.007 -4.904 1.569 -6.163 0.477 24 167.71 -17.37 B100290B R
185.51 -24.08 15.0 -4.145 -0.416 4.561 1.092 1.529 2.124 24 185.51 -24.08 B100290C N
175.62 -41.84 15.0 1.181 0 -1.182 1.387 1.478 -1.083 24 175.62 -41.84 B100490A R
175.35 -41.56 20.0 0.927 -0.236 -0.691 -0.086 1.057 -0.991 24 175.35 -41.56 B100690A R-SS
67.86 -3.55 15.0 -2.323 1.453 0.87 2.178 -2.605 -1.43 24 67.86 -3.55 B100690B N
267.66 14.55 15.0 -0.417 1.243 -0.825 1.093 0.361 -0.681 24 267.66 14.55 B100690C SS-N
140.51 36.42 39.7 5.105 -0.563 -4.542 0.391 4.834 -1.964 23 140.51 36.42 B100690D R
183.42 -28.97 15.0 0.8466 0.0206 -0.8671 0.4044 0.9538 -0.1869 24 183.42 -28.97 B100790A R
333.53 -56.26 78.5 -0.2933 0.8519 -0.5586 -0.5506 0.5716 0.3817 24 333.53 -56.26 B100790B SS-N
162.59 -10.17 15.0 -0.638 1.753 -1.115 0 0 8.8 23 162.59 -10.17 B100890A SS
167.04 -13.26 183.7 4.574 0.613 -5.186 2.659 -4.448 1.718 23 167.04 -13.26 B100890B R
100.61 -4.18 15.0 0.845 -0.814 -0.031 1.008 -0.317 0.328 24 100.61 -4.18 B100990A R
293.4 -19.43 275.0 -2.66 -1.473 4.134 1.078 -5.181 2.531 25 293.4 -19.43 C101090A N-SS
178.93 -23.08 575.1 -1.296 1.099 0.197 -0.213 0.481 -0.398 25 178.93 -23.08 B101090B N
131.66 29.19 15.0 -3.494 0.842 2.652 0.594 3.697 2.681 23 131.66 29.19 B101090C N
287.93 -34.17 15.0 0.53 -0.055 -0.476 -0.1 -1.539 0.144 24 287.93 -34.17 B101190A R
47.89 32.41 15.0 3.56 -2.213 -1.347 0 0 1.713 23 47.89 32.41 B101190B R
290.3 18.56 101.5 1.696 2.465 -4.161 3.338 -5.498 -5.988 23 290.3 18.56 B101190C SS-R
146.78 -3.34 15.0 0.0958 -0.4301 0.3343 0.2272 -0.1862 0.9509 24 146.78 -3.34 B101190D SS
148.18 15.77 15.0 -5.247 0.615 4.633 1.993 4.574 2.707 24 148.18 15.77 B101390A N
178.88 -23.29 586.0 -0.679 2.172 -1.493 1.665 -0.024 -0.814 24 178.88 -23.29 B101390B SS-N
180.65 -17.3 551.9 3.19 3.104 -6.294 -4.469 -6.468 0.2 23 180.65 -17.3 B101490A R
92.29 -2.2 23.0 0.0612 -0.8462 0.785 -0.4626 0.0668 -0.9724 26 92.29 -2.2 C101590A SS
313.79 15.42 15.0 -0.224 -0.333 0.557 0 0 -1.464 24 313.79 15.42 B101590B SS
56.74 33.56 15.0 4.381 -2.221 -2.16 0.681 1.706 3.044 23 56.74 33.56 B101590C R
114.62 -10.82 33.0 0.329 -0.222 -0.108 1.301 -0.251 -0.621 24 114.62 -10.82 B101590D R
155.06 49.01 89.5 1.558 -0.306 -1.253 2.289 5.912 2.588 24 155.06 49.01 B101690A R
184.08 -25.52 15.0 3.306 0.626 -3.931 0.234 5.048 -0.004 24 184.08 -25.52 B101790A R
289.27 -10.95 616.1 -3.022 0.24 2.782 -0.208 1.17 -0.447 26 289.27 -10.95 C101790B N
143.36 -3.16 15.0 5.467 -3.246 -2.222 1.087 1.485 3.641 23 143.36 -3.16 B101890A R
103.54 37.06 15.0 -0.125 1.397 -1.272 -0.153 0.42 4.522 24 103.54 37.06 B102090A SS
282.71 -4.16 108.1 -1.176 -0.077 1.254 -0.461 0.587 -0.514 24 282.71 -4.16 B102190A N
181.77 -20.26 517.7 -1.02 0.365 0.655 -0.163 -0.494 -0.169 24 181.77 -20.26 B102190B N
123.26 -8.58 64.7 -1.72 -2.422 4.142 3.651 0.869 1.233 23 123.26 -8.58 B102190C SS-N
186.6 -15.97 15.0 0.598 -0.107 -0.491 0.318 2.376 0.908 24 186.6 -15.97 B102290A R
180.36 -21.45 610.0 -0.139 0.094 0.045 -0.44 -1.605 -0.346 24 180.36 -21.45 B102390A N
153.77 -5.71 40.3 1.52 -0.69 -0.83 0.485 -0.194 0.871 24 153.77 -5.71 B102390B R
240.68 38.17 15.0 -0.273 -0.767 1.039 -0.291 0.458 0.407 24 240.68 38.17 B102490A SS-N
188.06 -16.16 45.5 7.59 2.74 -10.33 -2.83 -0.2 0.54 23 188.06 -16.16 B102490B R-SS
83.99 43.79 15.0 4.36 -6.202 1.843 -0.502 -3.387 -2.376 23 83.99 43.79 B102490C R-SS
251.75 23.74 15.0 -0.022 -1 1.022 -0.062 0.046 -0.183 24 251.75 23.74 B102590A SS
70.74 35.19 135.7 5.354 -5.038 -0.316 2.012 2.348 -2.631 24 70.74 35.19 B102590B R
127.02 8.09 45.7 2.968 0.456 -3.424 1.46 0.747 -0.288 25 127.02 8.09 C102590C R-SS
155.13 -6.41 152.6 -6.834 0.509 6.325 -3.82 -1.089 -0.031 24 155.13 -6.41 B102590D N-SS
344.06 -35.22 15.0 0.078 -0.789 0.711 -0.092 -0.063 1.227 25 344.06 -35.22 B102690A SS
110.62 56.26 15.0 -3.346 5.681 -2.336 -2.482 4.771 3.41 23 110.62 56.26 B102690B SS-N
156.51 49.46 42.7 1.164 -0.247 -0.916 0.151 0.102 -0.762 24 156.51 49.46 B102890A R
171.74 -63.72 15.0 0.021 1.793 -1.814 0 0 -0.147 24 171.74 -63.72 B102990A SS
216.8 -55.96 15.0 0.361 0.98 -1.341 0 0 1.338 24 216.8 -55.96 B102990B SS
122.76 3.95 544.2 -0.112 -0.05 0.163 0.237 -1.175 0.593 24 122.76 3.95 B103090A N
334.86 63.59 15.0 -2.84 0.331 2.509 0 0 0.7 23 334.86 63.59 B103090B N
288.93 -27.05 73.3 -1.544 2.275 -0.731 0.155 -1.008 -0.881 24 288.93 -27.05 B103190A N-SS
217.03 -56.49 15.0 -2.04 2.818 -0.778 0 0 -7.839 23 217.03 -56.49 B110190A SS
139.18 -3.6 59.0 1.356 -2.189 0.833 2.084 0.404 3.713 24 139.18 -3.6 B110190B SS-R
125.62 -6.81 529.1 1.128 -0.656 -0.472 -1.008 1.178 -0.06 24 125.62 -6.81 B110190C R
255.05 -4.44 15.0 -0.105 0.322 -0.217 0 0 1.668 24 255.05 -4.44 B110190D SS
185.93 -21.41 16.3 2.106 0.116 -2.221 0.194 1.714 -1.158 24 185.93 -21.41 B110290A R
141.97 41.34 59.3 -0.0879 0.9142 -0.8263 0.8643 0.7169 0.0445 24 141.97 41.34 B110290B SS-N
33.26 -21.51 15.0 -4.814 -1.09 5.904 0.942 2.256 -0.224 23 33.26 -21.51 B110390A N
54.13 14.95 15.0 -0.219 7.945 -7.726 0 0 3.686 23 54.13 14.95 B110390B SS
181.4 -17.24 609.9 3.455 1.624 -5.08 3.715 -4.941 -4.592 23 181.4 -17.24 B110390C R-SS
71.01 39.15 15.0 1.195 -0.698 -0.497 0.679 0.206 -0.777 24 71.01 39.15 B110390D R
287.49 -15.78 140.5 3.197 -2.355 -0.842 -0.868 -2.077 3.302 24 287.49 -15.78 B110490A R-SS
179.42 51.5 15.0 0.763 -0.734 -0.029 1.79 0.611 -0.348 24 179.42 51.5 B110490B R
145.78 13.11 15.0 1.148 -0.35 -0.799 0.4 0.766 -0.812 24 145.78 13.11 B110490C R
167.84 -17.59 45.3 0.8764 0.0731 -0.9495 0.3835 -0.0317 0.5919 24 167.84 -17.59 B110590A R-SS
343.83 -43.65 15.0 -1.178 0.072 1.106 0 0 -0.09 24 343.83 -43.65 B110590B N
181.06 -19.28 631.9 -0.135 -1.083 1.218 -1.056 -0.232 -0.2 24 181.06 -19.28 B110690A SS-N
159.08 -7.53 23.6 6.356 -2.058 -4.298 -4.119 2.72 2.695 23 159.08 -7.53 B110690B R
55.25 28.06 15.0 7.706 -7.787 0.081 2.275 1.809 -0.896 25 55.25 28.06 C110690C R
169.41 53.77 26.6 1.321 -2.999 1.678 4.332 2.887 -0.024 26 169.41 53.77 C110690D R
125.46 5.69 47.1 3.527 -0.345 -3.182 0.977 0.58 0.44 24 125.46 5.69 B110790A R
181.38 -20.39 570.4 -1.071 0.246 0.825 -1.014 -0.228 0.582 24 181.38 -20.39 B110790B N-SS
332.45 -55.97 51.5 0.289 0.986 -1.276 -2.587 -3.217 0.185 24 332.45 -55.97 B110790C R
183.88 -28.2 15.0 -5.296 -2.588 7.884 -3.854 -3.624 3.066 23 183.88 -28.2 B110890A N-SS
273.6 12.03 156.5 1.226 -0.396 -0.83 0.966 -1.209 -0.053 24 273.6 12.03 B110890B R
109.06 -9.2 42.3 0.77 -1.188 0.418 0.367 0.05 0.15 24 109.06 -9.2 B110890C R
66 -13.4 15.0 -0.472 -6.149 6.621 0 0 3.241 23 66.0 -13.4 B110890D SS
170.25 -14.11 15.0 -2.883 4.104 -1.222 0.389 0.337 8.904 23 170.25 -14.11 B110890E SS
93.75 12.2 41.5 0.092 1.097 -1.188 0.025 -0.118 1.105 24 93.75 12.2 B111090A SS
8.04 74.8 15.0 -0.858 -0.202 1.06 0 0 0.48 24 8.04 74.8 B111190A N
141.62 31.07 15.0 0.7088 0.2765 -0.9853 0.0326 0.9522 0.0287 24 141.62 31.07 B111190B R
12.28 33.73 15.0 0.633 -4.842 4.209 0 0 -5.074 23 12.28 33.73 B111190C SS
121.83 24.1 38.2 0.608 0.11 -0.718 0.208 1.899 -0.252 24 121.83 24.1 B111190D R
71.17 35.92 227.4 3.51 -0.573 -2.936 2.081 3.798 -3.066 23 71.17 35.92 B111290A R
78.24 43.18 15.0 0.623 -2.407 1.784 0.763 -1.754 -1.659 25 78.24 43.18 B111290B SS-R
138.42 46.02 15.0 8.449 -1.303 -7.146 0.711 -0.135 -2.617 24 138.42 46.02 B111390A R
65.84 27.45 28.7 0.735 -1.251 0.516 0.825 -1.763 -1.404 24 65.84 27.45 B111490A SS-R
97.52 4.02 15.0 0.097 -1.034 0.937 -0.257 -0.383 -0.49 26 97.52 4.02 C111590A SS-R
334.4 -60.3 15.0 2.656 -2.605 -0.05 -2 1.285 -1.176 24 334.4 -60.3 B111690A R-SS
97.36 3.44 33.0 3.432 -3.934 0.502 0.387 2.373 2.854 23 97.36 3.44 B111890A R-SS
97.49 3.64 35.0 1.193 -1.898 0.705 -1.12 0.448 0.678 24 97.49 3.64 B111890B R
297.08 17.83 90.1 0.986 0.099 -1.085 0.328 -0.32 0.576 24 297.08 17.83 B111890C R
126.78 0.4 108.4 -1.11 4.44 -3.33 2.808 -0.119 1.806 24 126.78 0.4 B112090A SS-R
151.03 45.73 29.4 4.506 -1.066 -3.44 0.691 1.417 -2.515 23 151.03 45.73 B112090B R
185.28 -17.81 27.0 -2.578 0.269 2.31 0.507 -0.81 2.058 24 185.28 -17.81 B112090C N-SS
189.3 51.63 18.7 -0.0647 0.5577 -0.493 0.4158 -0.1331 0.8191 25 189.3 51.63 B112190A SS-N
184.65 51.85 43.8 3.762 -2.952 -0.81 4.266 2.009 -1.996 23 184.65 51.85 B112290A R
281.53 -9.87 48.0 2.682 -0.562 -2.12 -2.98 4.583 -0.095 23 281.53 -9.87 B112290B R
150.95 -5.71 45.5 2.559 -2.473 -0.086 1.009 -0.214 -0.843 25 150.95 -5.71 C112290C R
145.97 -4.74 15.0 -0.939 -3.705 4.644 0.456 0.593 1.345 24 145.97 -4.74 B112390A SS
126.04 6.01 105.9 0.533 -0.112 -0.422 -0.628 1.717 -0.04 24 126.04 6.01 B112390B R
284.54 4.45 147.0 -0.4495 0.001 0.4486 -0.7452 -0.5418 0.4636 25 284.54 4.45 B112390C N
182.62 -14.64 393.0 -0.418 -0.468 0.886 0.259 0.655 1.314 24 182.62 -14.64 B112490A SS
135.76 -1.38 15.0 -3.367 2.223 1.144 3.819 -0.387 7.806 23 135.76 -1.38 B112490B SS-N
184.51 -23.55 15.0 1.996 -0.092 -1.905 1.557 2.735 -0.657 24 184.51 -23.55 B112590A R
184.54 -23.54 30.0 4.084 -0.034 -4.05 2.169 3.272 -1.985 24 184.54 -23.54 B112590B R
184.61 -23.36 192.0 -1.604 0.125 1.479 -0.29 -0.552 0.412 24 184.61 -23.36 B112590C N
282.21 -2.7 25.0 1.114 0.113 -1.227 -0.033 -0.456 -0.38 24 282.21 -2.7 B112590D R
180.45 -21.29 613.7 0.389 -0.146 -0.243 -1.23 -0.015 0.059 24 180.45 -21.29 B112690A R
16.44 43.42 15.0 1.754 -1.484 -0.27 1.743 -0.483 0.895 24 16.44 43.42 B112790A R
180.73 -20.64 634.0 -0.771 -0.268 1.039 -2.262 -1.703 0.377 24 180.73 -20.64 B112990A N
147.99 15.04 15.0 -4.89 -0.569 5.459 0 0 1.414 23 147.99 15.04 B112990B N
180.21 -27.66 425.7 0.159 -1.156 0.997 -0.339 -0.76 -0.271 25 180.21 -27.66 B112990C SS-R
88.82 -41.57 15.0 -0.292 1.247 -0.955 0 0 0.149 24 88.82 -41.57 B112990D SS
123.85 1.14 28.4 5.728 -0.799 -4.929 -1.815 -0.68 1.952 24 123.85 1.14 B113090A R
123.83 1.43 33.0 0.9715 -0.0324 -0.9391 0.2394 -0.1346 0.3551 24 123.83 1.43 B113090B R
73.41 40.62 32.0 4.983 -6.025 1.042 4.02 -3.228 -3.342 23 73.41 40.62 B120190A R-SS
143.13 40.34 16.0 0.493 0.272 -0.765 0.418 1.845 -0.316 24 143.13 40.34 B120290A R
245.84 -26.71 15.0 -1.398 -0.177 1.576 -0.22 0.364 -6.868 24 245.84 -26.71 B120290B SS
291.2 -21.34 133.6 -0.51 -0.656 1.166 -0.246 -0.365 -0.101 24 291.2 -21.34 B120290C SS-N
287.05 6.78 158.2 0.454 0.0902 -0.5442 0.354 -0.6949 0.5985 24 287.05 6.78 B120390A R
166.71 -22.53 15.0 -2.041 -1.296 3.337 0.539 0.709 0.664 24 166.71 -22.53 B120390B N-SS
330.78 44.15 15.0 -2.121 0.191 1.93 -0.355 0.652 0.828 24 330.78 44.15 B120490A N
125.64 -0.03 52.4 1.205 -0.362 -0.843 0.301 0.656 -0.629 24 125.64 -0.03 B120490B R
131.37 -5.06 46.6 0.107 -1.187 1.08 0.348 -0.082 0.81 25 131.37 -5.06 B120590A SS
182.86 -16.35 440.9 -2.767 -2.277 5.044 4.919 -4.427 5.122 24 182.86 -16.35 B120790A SS-N
138.43 36.84 15.0 7.801 -0.337 -7.464 -0.469 -3.957 -3.214 23 138.43 36.84 B120790B R
180.95 -20.44 616.5 -1.144 0.718 0.425 -1.11 -0.454 -0.497 24 180.95 -20.44 B120790C N-SS
147.57 -6.81 17.5 -0.226 -0.618 0.844 1.137 -0.89 -0.392 24 147.57 -6.81 B120890A N
335.05 -57.65 28.4 4.666 2.141 -6.807 0.682 6.158 1.271 23 335.05 -57.65 B120890B R
162.75 54.38 52.6 1.56 0.344 -1.903 0.238 -0.604 -0.562 24 162.75 54.38 B120990A R
182.82 -20.63 388.5 -1.089 -3.014 4.103 -2.781 -6.977 -1.02 23 182.82 -20.63 B121090A N
142.11 -5.79 15.0 10.08 -6.59 -3.48 1.76 0.77 3.98 24 142.11 -5.79 B121090B R
248.41 -35.05 15.0 -3.225 -1.387 4.612 0 0 -1.815 23 248.41 -35.05 B121090C N
185.89 -21.59 15.0 0.6623 -0.0184 -0.6438 0.6194 0.7933 -0.3286 24 185.89 -21.59 B121190A R
270.14 12.97 15.0 0.7789 -0.4875 -0.2914 0.1147 -0.8629 0.5245 24 270.14 12.97 B121190B R-SS
186.86 -14.98 15.0 0.898 0.169 -1.067 0.267 2.209 0.371 25 186.86 -14.98 B121190C R
186.96 -14.87 15.0 2.113 0.272 -2.385 1.529 4.072 0.755 24 186.96 -14.87 B121190D R
126.12 27.2 160.7 -0.8822 0.5195 0.3627 -0.9118 -0.671 0.1785 24 126.12 27.2 B121290A N
141.79 -5.61 15.0 5.336 -2.787 -2.549 7.14 -2.354 2.662 23 141.79 -5.61 B121290B R
14.9 37.25 15.0 0.556 -0.76 0.204 0.147 1.358 -2.92 24 14.9 37.25 B121390A SS-R
121.47 23.9 15.0 1.803 -1.031 -0.773 1.927 1.577 -1.257 25 121.47 23.9 C121390B R
124.01 1.38 26.6 1.43 -0.393 -1.037 0.002 -0.254 0.73 25 124.01 1.38 B121390C R
121.84 23.89 17.5 2.564 -0.457 -2.107 0.61 2.515 -0.947 25 121.84 23.89 C121390D R
142.22 -6.02 15.0 1.4 -0.38 -1.021 -0.689 -1.312 0.701 24 142.22 -6.02 B121390E R-SS
122.12 23.81 15.0 3.951 -0.709 -3.241 3.404 7.01 -1.981 24 122.12 23.81 B121390F R
121.73 23.56 15.0 0.2585 -0.1161 -0.1424 0.2798 0.9648 -0.1512 24 121.73 23.56 B121490A R
15.38 39.3 248.6 -0.1184 -0.0413 0.1597 0.6103 -0.9151 -0.3407 24 15.38 39.3 B121490B N
280.69 -9.65 44.8 1.635 0.562 -2.197 -1.491 -0.538 1.272 24 280.69 -9.65 B121490C R-SS
136.36 -2.43 23.2 0.97 -1.398 0.428 -1.853 0.237 0.263 24 136.36 -2.43 B121490D R
43.18 40.53 17.6 -0.737 -1.097 1.834 0.001 -0.292 0.765 24 43.18 40.53 B121690A SS
187.44 -19.72 15.0 2.9 -0.194 -2.706 1.181 1.875 -1.522 24 187.44 -19.72 B121690B R
51.31 29.05 15.0 2.622 -0.452 -2.17 1.674 -2.278 1.83 24 51.31 29.05 B121690C R
123.42 1.66 33.0 2.874 -4.725 1.851 -3.512 0.941 0.471 23 123.42 1.66 B121790A R
123.14 1.37 18.1 1.219 -1.429 0.21 -1.506 0.298 0.237 24 123.14 1.37 B121790B R
277.8 6.85 15.0 -0.131 -0.17 0.301 1.344 0.876 2.403 25 277.8 6.85 B121790C SS-R
343.79 -42.85 15.0 -0.863 -0.29 1.152 -0.075 -0.478 -0.145 24 343.79 -42.85 B121890A N
343.97 -42.81 15.0 -1.343 -0.419 1.762 0.083 -0.443 0.711 24 343.97 -42.81 B121890B N
121.29 24.09 15.0 0.252 -0.11 -0.142 0.379 1.132 -0.02 24 121.29 24.09 B121890C R
268.22 -40.43 15.0 -6.371 -1.66 8.031 0.375 1.778 0.69 23 268.22 -40.43 B121890D N
121.91 23.95 15.0 1.188 0.109 -1.297 1.148 2.098 -0.645 24 121.91 23.95 B121990A R
184.09 -26.75 15.0 -3.664 -1.152 4.815 -2.054 -0.849 -3.402 23 184.09 -26.75 B121990B N-SS
161.22 52.68 28.6 7.484 -1.415 -6.069 2.399 2.349 -6.183 24 161.22 52.68 B121990C R
122.2 23.78 15.0 1.087 0.04 -1.128 0.562 1.258 -0.518 24 122.2 23.78 B121990D R
70.48 38.03 76.9 -0.227 -0.01 0.237 -0.326 -0.051 -2.89 24 70.48 38.03 B122090A SS
183.05 -16.53 15.0 -0.447 -6.22 6.667 2.163 0.741 0.347 24 183.05 -16.53 B122190A SS
186.77 -20.91 15.0 1.146 -0.118 -1.029 0.427 1.314 -0.522 25 186.77 -20.91 B122190B R
22.28 40.27 15.0 -1.499 1.168 0.331 -0.109 -0.404 0.943 25 22.28 40.27 B122190C N
181.27 -20.14 622.1 -0.904 0.46 0.444 -1.385 -0.551 0.347 24 181.27 -20.14 B122190D N
182.01 -18.4 481.4 0.909 -0.42 -0.489 -3.021 0.167 0.297 24 182.01 -18.4 B122190E R
290.3 -32.71 130.1 -0.285 0.975 -0.69 -0.515 -1.004 0.967 24 290.3 -32.71 B122190F SS-N
314.31 20.25 15.0 -5.869 -3.021 8.89 -1.234 3.946 -0.366 23 314.31 20.25 B122190G N
275.36 10.16 15.0 -0.1245 -0.7956 0.9201 -0.3082 -0.266 0.4049 25 275.36 10.16 B122290A SS-N
